pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,year,month,day,day_of_week,aqi_lag1,aqi_lag2,aqi_lag3,aqi_rolling_mean,day1_target,day2_target,day3_target
113.4,107.9375,1256.6666666666667,71.87916666666666,27.84583333333333,86.75,0.6483333333333333,10.166666666666666,0.8666666666666667,2025,10,27,0,179.5,167.08333333333334,158.20833333333334,175.91666666666663,173.125,177.16666666666666,185.91666666666663
121.5,95.05416666666667,1370.375,80.10000000000001,21.90833333333333,69.75,0.5054166666666666,49.5,1.0229166666666667,2025,10,28,1,181.16666666666663,179.5,167.08333333333334,177.93055555555551,177.16666666666666,185.91666666666663,180.54166666666663
132.90416666666667,116.6375,1638.625,74.50416666666666,21.33333333333333,79.66666666666667,0.6979166666666666,29.541666666666668,0.9104166666666668,2025,10,29,2,173.125,181.16666666666663,179.5,177.15277777777774,185.91666666666663,180.54166666666663,181.54166666666663
127.92916666666667,121.34166666666664,1477.7916666666667,74.86666666666666,24.041666666666668,80.54166666666667,0.6766666666666666,12.375,0.9,2025,10,30,3,177.16666666666666,173.125,181.16666666666663,178.7361111111111,180.54166666666663,181.54166666666663,177.25
116.7875,110.925,1534.375,60.01666666666666,19.704166666666666,88.875,0.515,10.916666666666666,0.98125,2025,10,31,4,185.91666666666663,177.16666666666666,173.125,181.20833333333326,181.54166666666663,177.25,180.375
121.15,114.025,1559.25,65.49166666666666,17.962500000000002,69.70833333333333,0.5437500000000001,13.083333333333334,0.93125,2025,11,1,5,180.54166666666663,185.91666666666663,177.16666666666666,182.6666666666666,177.25,180.375,168.70833333333334
114.95416666666668,108.025,1813.875,50.72916666666666,17.25,78.54166666666667,0.44625,12.666666666666666,0.9729166666666668,2025,11,2,6,181.54166666666663,180.54166666666663,185.91666666666663,179.77777777777774,180.375,168.70833333333334,125.91666666666669
120.6125,113.87083333333334,2270.208333333333,72.1125,24.120833333333334,66.375,0.37,12.083333333333334,1.0291666666666666,2025,11,3,0,177.25,181.54166666666663,180.54166666666663,179.72222222222217,168.70833333333334,125.91666666666669,102.45833333333331
73.20416666666667,63.63333333333333,705.4583333333334,29.28333333333333,14.9375,86.16666666666667,0.46375,17.791666666666668,0.8875000000000001,2025,11,4,1,180.375,177.25,181.54166666666663,175.44444444444443,125.91666666666669,102.45833333333331,114.41666666666669
59.44166666666666,40.145833333333336,584.7916666666666,20.975,10.8,88.95833333333333,0.3845833333333333,35.666666666666664,0.8520833333333333,2025,11,5,2,168.70833333333334,180.375,177.25,158.33333333333334,102.45833333333331,114.41666666666669,148.58333333333334
